id_tse;cargo;nome_completo;numero_candidato;nome_urna;situacao_candidatura;detalhe_situacao_candidatura;numero_partido;sigla_partido;nome_partido;municipio_nascimento;data_nascimento;genero;grau_instrucao;estado_civil;cor_raca;ocupacao;reeleicao;cargo_disputado;situacao_candidatura_urna;bens;receita_campanha;despesa_contratada_campanha;deputado_number;votes
50000608600;DEPUTADO ESTADUAL;JOSÉ DE ARIMATEIA CORIOLANO DE PAIVA;10456;JOSÉ DE ARIMATEIA;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;ALEXANDRIA;13/01/1963;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;99951.58;351390.29;232841.69;;
50000628378;DEPUTADO FEDERAL;NAIÁ GARCIA DOLBEAU;4303;NAIÁ TOTINHA;APTO;DEFERIDO;43;PV;PARTIDO VERDE;SALVADOR;10/09/1958;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;;7200.0;6954.1;4303.0;197.0
50000600927;DEPUTADO ESTADUAL;HILTON BARROS COELHO;50150;HILTON COELHO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SALVADOR;22/06/1971;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;HISTORIADOR;N;ELEITO POR QP;DEFERIDO;103000.0;62221.0;62185.6;;
50000621277;DEPUTADO FEDERAL;FERNANDO HENRIQUE DA CONCEIÇÃO SANTOS;9055;FERNANDO DA GATA;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;FEIRA DE SANTANA;15/10/1967;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;COMERCIANTE;N;SUPLENTE;DEFERIDO;7500.0;;;9055.0;524.0
50000608315;SENADOR;JUTAHY MAGALHAES JUNIOR;456;JUTAHY MAGALHAES JUNIOR;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SALVADOR;14/10/1955;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;N;NÃO ELEITO;DEFERIDO;5523894.63;1990003.65;1975499.48;;
50000627541;DEPUTADO FEDERAL;MAURO TORRES BARBOSA;2701;MAURO TORRES;APTO;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;ANAPOLIS;18/01/1965;MASCULINO;SUPERIOR INCOMPLETO;DIVORCIADO(A);BRANCA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;;;;2701.0;164.0
50000625296;DEPUTADO ESTADUAL;IRACEMA MARIA DE BRITO SILVA;28222;IRACEMA SILVA;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;SALVADOR;19/10/1947;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;SERVIDOR PÚBLICO MUNICIPAL;N;SUPLENTE;DEFERIDO;35000.0;10000.0;3000.0;;
50000608054;DEPUTADO ESTADUAL;SILVANIA SILVA MATOS;40111;SILVANIA MATOS;APTO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;MONTE SANTO;03/09/1972;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;ADMINISTRADOR;N;SUPLENTE;DEFERIDO;2469572.48;101545.15;94120.3;;
50000628291;DEPUTADO FEDERAL;MARCOS RIBEIRO ARAUJO;4564;MARCOS ARAÚJO;APTO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SÃO PAULO;01/01/1973;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;BANCÁRIO E ECONOMIÁRIO;N;SUPLENTE;DEFERIDO;80241.98;52250.0;49970.0;4564.0;371.0
50000619085;DEPUTADO ESTADUAL;ANA CLAUDIA SANTOS VIEIRA;50014;ANA CLAUDIA;INAPTO;INDEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SALVADOR;21/12/1998;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);PRETA;DONA DE CASA;N;;;;;;;
50000622987;DEPUTADO FEDERAL;ARLINDO SOUZA DA SILVA;4445;CARLOS HENRIQUE;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;RECIFE;07/09/1962;MASCULINO;ENSINO MÉDIO INCOMPLETO;DIVORCIADO(A);PARDA;CANTOR E COMPOSITOR;N;SUPLENTE;DEFERIDO;;3600.0;;4445.0;681.0
50000622670;DEPUTADO ESTADUAL;JACIARA ZOZIMA DE OLIVEIRA SANTANA CHAGAS PARAISO;36044;IRMA JACIARA;INAPTO;INDEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;SALVADOR;04/04/1962;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;EMPRESÁRIO;N;;;;100.0;;;
50000604266;DEPUTADO FEDERAL;ROGERIO BOMFIM LEMOS ARAGÃO;5111;ROGERIO LEMOS;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;MARAU;05/06/1982;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);PARDA;VEREADOR;N;NÃO ELEITO;DEFERIDO;50500.0;4093.1099999999997;;5111.0;2194.0
50000610876;DEPUTADO FEDERAL;WASHINGTON LUIZ AIRES VELOSO;1239;WASHINGTON VELOSO;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SALVADOR;18/08/1961;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;ADVOGADO;N;SUPLENTE;DEFERIDO;180000.0;13474.0;2500.0;1239.0;2293.0
50000607721;DEPUTADO ESTADUAL;ALBERTO VIEIRA DA CRUZ;51155;BETTO JANBELL;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SALVADOR;14/07/1967;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;17000.0;1395.11;;;
50000607808;DEPUTADO FEDERAL;JOSE NUNES SOARES;5577;JOSÉ NUNES;APTO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;BELEM DE SAO FRANCISCO;18/12/1950;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;4285968.3100000005;1244167.53;1371640.05;5577.0;99535.0
50000607987;DEPUTADO ESTADUAL;MARCELINO ANTÔNIO MARTINS GALO;13140;MARCELINO GALO;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;SALVADOR;04/03/1956;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;1495193.71;253628.72;179134.44;;
50000629806;2º SUPLENTE;VILSON LAZARO DE SOUZA COUTINHO;170;VILSON COUTINHO QUINTA POINT;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;ITUBERÁ;26/06/1962;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);PARDA;TAXISTA;N;NÃO ELEITO;INDEFERIDO COM RECURSO;;;;;
50000604279;DEPUTADO FEDERAL;VILMA COSTA CARNEIRO;1810;VILMA CARNEIRO;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;CATU;13/07/1965;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;NÃO ELEITO;DEFERIDO;25400.0;3221.88;1779.5;1810.0;176.0
50000607772;DEPUTADO ESTADUAL;CLAUDIO ANTONIO SANTOS SANTIAGO;51676;CLAUDIO SANTIAGO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SALVADOR;12/01/1976;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;;1710.11;;;
50000600931;DEPUTADO ESTADUAL;ALFREDO BOA SORTE JUNIOR;50600;ALFREDO BOA SORTE;INAPTO;INDEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;GUANAMBI;21/07/1958;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MÉDICO;N;NÃO ELEITO;INDEFERIDO COM RECURSO;370000.0;11111.11;10425.15;;
50000628941;DEPUTADO FEDERAL;LUCINEIDE DE MATOS SANTOS;4334;LUCY MATTOS;APTO;DEFERIDO;43;PV;PARTIDO VERDE;GONGOGI;16/10/1967;FEMININO;SUPERIOR COMPLETO;CASADO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;50000.0;7200.0;7000.0;4334.0;326.0
50000608650;DEPUTADO FEDERAL;GENILSON GONCALVES SANTOS;2516;KOJACK;APTO;DEFERIDO;25;DEM;DEMOCRATAS;SALVADOR;29/05/1975;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;ANALISTA DE SISTEMAS;N;SUPLENTE;DEFERIDO;;400.0;400.0;2516.0;2845.0
50000606437;DEPUTADO ESTADUAL;GILVAN SOUZA SANTANA;23190;SOLDADO GILVAN;APTO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;JEQUIE;05/08/1976;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;SERVIDOR PÚBLICO ESTADUAL;N;SUPLENTE;DEFERIDO;110000.0;45000.0;34000.0;;
50000600309;DEPUTADO FEDERAL;JARDEL ARAUJO DE BARROS;3077;JARDEL BARROS;APTO;DEFERIDO;30;NOVO;PARTIDO NOVO;SALVADOR;17/06/1980;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;OUTROS;N;NÃO ELEITO;DEFERIDO;10000.0;10144.16;7344.849999999999;3077.0;2519.0
50000609067;DEPUTADO FEDERAL;LYNDON JOHNSON SOARES NOGUEIRA;1778;LYNDON JOHNSON;INAPTO;INDEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;TERESINA;27/11/1972;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;EMPRESÁRIO;N;NÃO ELEITO;INDEFERIDO COM RECURSO;86025.01999999999;3600.0;3600.0;1778.0;0.0
50000624109;DEPUTADO FEDERAL;LUCIANO FRED BRAGA PENHA;2800;PASTOR LUCIANO BRAGA;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;JUAZEIRO DO NORTE;31/08/1967;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;248152.0;81210.0;20993.0;2800.0;24532.0
50000622086;1º SUPLENTE;ANDREI LOBÃO DE GOES;280;ANDREI GOES;APTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;RIO DE JANEIRO;19/03/1966;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;ADMINISTRADOR;N;NÃO ELEITO;DEFERIDO;98500.0;;;;
50000625497;DEPUTADO FEDERAL;NEEMIAS DA COSTA GONÇALVES;5490;NEEMIAS GONÇALVES;APTO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;SALVADOR;21/03/1972;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);PARDA;REPRESENTANTE COMERCIAL;N;SUPLENTE;DEFERIDO;;502.85;2.85;5490.0;45.0
50000608625;DEPUTADO FEDERAL;JOÃO INÁCIO RIBEIRO ROMA NETO;1025;JOÃO ROMA;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;RECIFE;17/11/1972;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;ELEITO POR QP;DEFERIDO;4494372.77;1041069.0;1236555.24;1025.0;84455.0
50000600899;DEPUTADO ESTADUAL;ALICE CARULINA VAZ SANT ANA SANTOS;50800;ALICE SANT ANA;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;MACAUBAS;29/08/1996;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;;400.0;;;
50000625426;DEPUTADO ESTADUAL;JOSÉ REIS FILHO;14123;JOSÉ REIS ;APTO;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;SANTO ANTONIO DE JESUS;31/08/1956;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;787434.4299999999;;;;
50000609218;DEPUTADO FEDERAL;JOSÉ CARLOS CHECON;7725;CAIO CHECON;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;NOVA VENECIA;28/04/1968;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;COMERCIANTE;N;SUPLENTE;DEFERIDO;1034395.0700000001;32500.0;29996.8;7725.0;15735.0
50000608564;DEPUTADO ESTADUAL;CRISTIANO DE OLIVEIRA RODRIGUES;25250;CRISTIANO RODRIGUES;APTO;DEFERIDO;25;DEM;DEMOCRATAS;ITABERABA;15/11/1985;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;;;;;
50000623171;GOVERNADOR;CÉLIA OLIVEIRA DE JESUS SACRAMENTO;18;CÉLIA SACRAMENTO;APTO;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;SÃO PAULO;28/07/1967;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PRETA;PROFESSOR DE ENSINO SUPERIOR;N;NÃO ELEITO;DEFERIDO;1198000.0;50301.15;50301.15;;
50000610885;DEPUTADO FEDERAL;ANA PAULA DOS SANTOS;1238;ANA PAULA;APTO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;SÃO PAULO;11/04/1990;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PRETA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;;10000.0;10000.0;1238.0;650.0
50000629057;DEPUTADO ESTADUAL;REVISON RONEI UCHA RAMALHO;51567;REVISON RAMALHO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SALVADOR;30/01/1988;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;OUTROS;N;SUPLENTE;DEFERIDO;5690.98;1445.11;;;
50000622996;DEPUTADO FEDERAL;VIVIANE PAIM DOS SANTOS;4423;VIVIANE PAIM;APTO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;SALVADOR;31/01/1982;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PARDA;COZINHEIRO;N;SUPLENTE;DEFERIDO;;2000.0;2000.0;4423.0;343.0
50000608629;DEPUTADO FEDERAL;ARTHUR DE OLIVEIRA MAIA DA SILVA;2512;ARTHUR MAIA;APTO;DEFERIDO;25;DEM;DEMOCRATAS;SALVADOR;17/08/1964;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;DEPUTADO;S;ELEITO POR QP;DEFERIDO;1789813.8599999999;1451250.0;1507787.99;2512.0;88908.0
50000608593;DEPUTADO ESTADUAL;BARBARA CINTHIA LIMA SOUZA;10888;DRA. CINTHIA;APTO;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;JACOBINA;25/11/1976;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRANCA;ADVOGADO;N;SUPLENTE;DEFERIDO;801500.0;47399.0;14999.5;;
50000618941;1º SUPLENTE;NEIVA SCHLICKMANN;290;NEIVA;INAPTO;RENÚNCIA;29;PCO;PARTIDO DA CAUSA OPERÁRIA;SALVADOR;22/02/1966;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;OUTROS;N;;;;;;;
50000607791;DEPUTADO FEDERAL;LUIZ CARLOS CAETANO;1300;CAETANO;INAPTO;INDEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;CENTRAL;23/09/1954;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;DEPUTADO;S;NÃO ELEITO;DEFERIDO;476500.0;957632.5;919300.41;1300.0;124647.0
50000600865;DEPUTADO FEDERAL;JAMILTON FERNANDES DE ALMEIDA SERAFIM;5044;JAMILTON FERNANDES;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SAO MIGUEL PAULISTA;23/05/1977;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;AGENTE DE SAÚDE E SANITARISTA;N;NÃO ELEITO;DEFERIDO;;13415.15;11011.55;5044.0;1040.0
50000619091;DEPUTADO FEDERAL;CRISLANE CONCEIÇÃO DE SOUZA;5014;CRISLANE CONCEIÇÃO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;SALVADOR;29/04/1988;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PRETA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;NÃO ELEITO;DEFERIDO;;60.0;;5014.0;1038.0
50000608081;DEPUTADO FEDERAL;MIGUEL TANURE CORREIA;1599;BANDA ROXA;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;IPIAU;22/11/1955;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PARDA;ENGENHEIRO;N;NÃO ELEITO;DEFERIDO;179911.0;103500.0;100000.0;1599.0;3525.0
50000622948;DEPUTADO FEDERAL;ANDRE SANTOS DE OLIVEIRA;3377;ANDRE O COBRADOR;APTO;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;ITUBERA;02/12/1963;MASCULINO;LÊ E ESCREVE;CASADO(A);PRETA;COBRADOR DE TRANSPORTE COLETIVO;N;SUPLENTE;DEFERIDO;70000.0;3334.0;2913.2;3377.0;441.0
50000608078;DEPUTADO FEDERAL;MARCOS AURELIO SANTOS MARQUES DOURADO;1500;AURELIO DOURADO;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;IRECE;12/06/1992;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;OUTROS;N;NÃO ELEITO;DEFERIDO;44000.0;85950.0;75847.31;1500.0;2143.0
50000608118;2º SUPLENTE;ANTONIO ALBINO LEAL DA SILVA;277;ANTONIO ALBINO;APTO;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;SALVADOR;16/08/1964;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;EMPRESÁRIO;N;NÃO ELEITO;DEFERIDO;;;;;
50000605167;DEPUTADO ESTADUAL;NEUTON BISPO DOS SANTOS;20677;TOM BLACK;APTO;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;SALVADOR;19/07/1985;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;MÚSICO;N;SUPLENTE;DEFERIDO;35000.0;18592.12;15000.0;;
50000604267;DEPUTADO FEDERAL;ROZANIA RIBEIRO LOPES MACEDO;5133;ROZANIA MACEDO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SÃO SEBASTIÃO DO PASSÉ;14/06/1972;FEMININO;SUPERIOR COMPLETO;CASADO(A);PARDA;ADMINISTRADOR;N;NÃO ELEITO;DEFERIDO;;6461.88;5196.1;5133.0;715.0
50000608636;DEPUTADO FEDERAL;LEUR ANTONIO DE BRITTO LOMANTO JUNIOR;2525;LEUR LOMANTO JR;APTO;DEFERIDO;25;DEM;DEMOCRATAS;SALVADOR;28/10/1976;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;DEPUTADO;N;ELEITO POR MÉDIA;DEFERIDO;341660.21;738859.99;737187.21;2525.0;82110.0
50000608653;DEPUTADO FEDERAL;ORLANDO PEREIRA PALHINHA;2511;PALHINHA;APTO;DEFERIDO;25;DEM;DEMOCRATAS;SALVADOR;28/10/1961;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;VEREADOR;N;SUPLENTE;DEFERIDO;;175079.77000000002;174829.77;2511.0;12299.0
50000608194;DEPUTADO FEDERAL;MARCOS SANTOS VIEIRA;9012;MARCOS VIEIRA;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;CAMAÇARI;24/09/1981;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);PRETA;PROFESSOR DE ENSINO FUNDAMENTAL;N;SUPLENTE;DEFERIDO;;;;9012.0;480.0
50000600923;DEPUTADO ESTADUAL;JOSÉ ALCIDES NASCIMENTO;50550;ALCIDES;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;JAGUARARI;30/12/1968;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRANCA;SERVIDOR PÚBLICO MUNICIPAL;N;SUPLENTE;DEFERIDO;90000.0;100.0;;;
50000600895;DEPUTADO FEDERAL;CHRISTIANO PABLO ALVES NEIVA;5040;PROF. CHRISTIANO;APTO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;AURELINO LEAL;04/06/1976;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);PARDA;PROFESSOR DE ENSINO MÉDIO;N;NÃO ELEITO;DEFERIDO;100000.0;1320.0;1306.8;5040.0;647.0
50000607735;DEPUTADO ESTADUAL;IBSEN MOTA TAVARES FILHO;51101;MOTA DO CARTUCHO;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SALVADOR;05/05/1985;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;EMPRESÁRIO;N;SUPLENTE;DEFERIDO;2350.0;1385.11;;;
50000608028;DEPUTADO ESTADUAL;ISAAC COSTA MELO;22000;ISAAC MELO;APTO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;SALVADOR;22/05/1986;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PARDA;ODONTÓLOGO;N;SUPLENTE;DEFERIDO;5000.0;150000.0;150000.0;;
50000608107;DEPUTADO ESTADUAL;ROBERTO COSTA GUIMARÃES;15190;CORONEL GUIMARÃES;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;ALAGOINHAS;24/04/1960;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;MILITAR REFORMADO;N;SUPLENTE;DEFERIDO;956355.13;120000.0;99952.67;;
50000620481;DEPUTADO ESTADUAL;OTANER DANTAS DE SOUZA;77345;OTANEY PENSADOR;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;ANTONIO GONCALVES;20/10/1975;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PARDA;AGRICULTOR;N;NÃO ELEITO;DEFERIDO;150000.0;5750.0;5750.0;;
50000629297;DEPUTADO FEDERAL;PRINCE ARAUJO KERNER;9018;PRINCE KERNER;APTO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;SALVADOR;27/12/1972;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRANCA;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;N;SUPLENTE;DEFERIDO;;;;9018.0;56.0
50000628936;DEPUTADO FEDERAL;SAULO ROBERIO LEAL DIAS;2519;SAULO DE ZÉ DO GALO;APTO;DEFERIDO;25;DEM;DEMOCRATAS;RUY BARBOSA;23/11/1964;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;PECUARISTA;N;SUPLENTE;DEFERIDO;45000.0;23300.0;19928.53;2519.0;1237.0
50000606406;DEPUTADO FEDERAL;IZA DIAS BARBOSA;3115;IZA ORETTI;APTO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;MATA DE SÃO JOÃO;02/12/1961;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;;3000.0;2993.4;3115.0;185.0
50000620484;DEPUTADO ESTADUAL;FÁBIO LECHUGA MARTINS;77600;FÁBIO LECHUGA;APTO;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;CAMPO GRANDE;27/01/1980;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;ADVOGADO;N;NÃO ELEITO;DEFERIDO;170000.0;40968.0;32968.0;;
50000622972;DEPUTADO FEDERAL;KLEBER AVELINO DA CRUZ;3644;KLEBER DOUTOR SAUDE;APTO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;VITORIA DA CONQUISTA;15/04/1971;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRANCA;OUTROS;N;SUPLENTE;DEFERIDO;465000.0;11845.0;8682.6;3644.0;1958.0
50000607793;DEPUTADO FEDERAL;MANUELA CRISTINA BISPO DA CRUZ;1369;MANU;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;SANTO AMARO;12/12/1979;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);PRETA;PROFESSOR DE ENSINO FUNDAMENTAL;N;SUPLENTE;DEFERIDO;;93854.48999999999;92253.6;1369.0;7192.0
50000607983;DEPUTADO ESTADUAL;MARIO AUGUSTO DE ALMEIDA NETO;13110;JACÓ;APTO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;JACOBINA;17/07/1965;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);PRETA;OUTROS;N;ELEITO POR QP;DEFERIDO;195176.59;222410.16999999998;149302.69;;
50000608091;DEPUTADO ESTADUAL;ADEMAR SIMÕES DE AZEVEDO;15153;ADEMAR SIMÕES;APTO;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;INHAMBUPE;26/09/1949;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRANCA;FISCAL;N;SUPLENTE;DEFERIDO;1712624.0;170500.0;150472.79;;
50000607771;DEPUTADO ESTADUAL;MARIA LUCIANE DA CONCEIÇÃO DE JESUS;51945;LANE RASTA;APTO;DEFERIDO;51;PATRIOTA;PATRIOTA;SÃO FRANCISCO DO CONDE;04/11/1979;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);PRETA;OUTROS;N;SUPLENTE;DEFERIDO;20500.0;230.0;210.0;;
50000627532;DEPUTADO ESTADUAL;RONALD DOS SANTOS QUERINO;27123;RONALD QUERINO;APTO;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;SALVADOR;09/12/1965;MASCULINO;SUPERIOR COMPLETO;CASADO(A);PRETA;ADVOGADO;N;SUPLENTE;DEFERIDO;;2500.0;2500.0;;
50000628942;DEPUTADO FEDERAL;AVANI DAS VIRGENS DE ALMEIDA;2545;AVANI A LOIRA;APTO;DEFERIDO;25;DEM;DEMOCRATAS;FEIRA DE SANTANA;28/05/1973;FEMININO;SUPERIOR INCOMPLETO;SOLTEIRO(A);PARDA;COMERCIANTE;N;SUPLENTE;DEFERIDO;;800.0;;2545.0;3009.0
